Company Name,Title,Link,Snippet
Sanofi,"Amy Strickland - Director, Clinical Trial Process Development and ...",https://www.linkedin.com/in/amy-strickland-505a177,"Experience ; Director, Clinical Trial Process Development and Delivery. Takeda. May 2023 - Present 1 year 4 months ; In-House CRA. sanofi-aventis. 2005 - 2007 2 ..."
Vertex Pharmaceuticals,"Emilio Garcia Quetglas MD, PhD - Sr Medical Director Clinical ...",https://www.linkedin.com/in/emilio-garcia-quetglas-md-phd-0a822435,"Sr Medical Director Clinical Development-Pain at Vertex Pharmaceuticals · In my capacity as an MD, I have a history of leading a pain unit, ..."
Vertex Pharmaceuticals,"Karen McCarthy Schau - Senior Director, Clinical Data Management ...",https://www.linkedin.com/in/karen-mccarthy-schau-28134826,"Senior Director, Clinical Data Management at Vertex Pharmaceuticals · Clinical Research/Clinical Management Professional with 25+ years diversified ..."
Vertex Pharmaceuticals,"Allison M. Priore - Associate Director, Clinical Trial Management ...",https://www.linkedin.com/in/allison-m-priore-b0102756,"Excels at building solid relationships and leading high-performing teams. Experience. Vertex Pharmaceuticals Graphic. Associate Director, Clinical Trial ..."
Vertex Pharmaceuticals,Beini Grace Boone - Clinical Business Systems Associate Director ...,https://www.linkedin.com/in/beini-grace-boone-9b647a37,Clinical Business Systems Associate Director at Vertex Pharmaceuticals · Experience: Vertex Pharmaceuticals · Location: Greater Boston · 500+ connections on ...
Vertex Pharmaceuticals,"Puja Kohli, MD, MMSc - Senior Medical Director, Clinical ...",https://www.linkedin.com/in/puja-kohli-md-mmsc-19a10179,"Senior Medical Director in Clinical Development, Cell and Gene Therapies at Vertex Pharmaceuticals · Experience: Vertex Pharmaceuticals · Education: Harvard ..."
Vertex Pharmaceuticals,"Ryan Walter - Director, Clinical Trial Management - Vertex ...",https://www.linkedin.com/in/ryan-walter-824a5a8,"Director, Clinical Trial Management · Trusted, independent and respected ... Vertex Pharmaceuticals · Location: Portland · 479 connections on LinkedIn ..."
Vertex Pharmaceuticals,"Clarissa Boyd - Associate Director, Clinical Site Contracts - Vertex ...",https://www.linkedin.com/in/clarissa-boyd-986ab535,"Associate Director, Clinical Site Contracts at Vertex Pharmaceuticals · Licensed Attorney under North Carolina State Bar · Experience: Vertex ..."
Vertex Pharmaceuticals,Benjamin Zwirn - Director - Vertex Pharmaceuticals,https://www.linkedin.com/in/benjaminzwirn,"Director - Business Engagement & Technology, Clinical Systems at Vertex Pharmaceuticals · Strategic Information Technology leader who excels at partnering ..."
Vertex Pharmaceuticals,Kellie MacDonald - Director Clinical Trial Management - Vertex ...,https://www.linkedin.com/in/kellie-macdonald-08012b305,"Director Clinical Trial Management at Vertex Pharmaceuticals. Vertex Pharmaceuticals. Marshfield, Massachusetts, United States. 1 follower 1 connection. See ..."
Vertex Pharmaceuticals,"Lilly (. - Director, Strategic Operations, Clinical Development, Cell ...",https://www.linkedin.com/in/lilly-roy-wilkie,Director at Vertex Pharmaceuticals · Experience: Vertex Pharmaceuticals · Education: University of Michigan · Location: United States · 500+ connections on ...
CSL,Stephen Walker - Senior Director Operational Excellence and ...,https://www.linkedin.com/in/stephen-walker-a5838972,Senior Director Operational Excellence and Clinical Compliance at CSL · Experience: CSL · Education: Drexel University · Location: Ambler · 500+ connections ...
CSL,"Danielle Duffy - Executive Director, Clinical Research and ...",https://www.linkedin.com/in/danielleduffymd,"Clinical Development Expert, Preventive Cardiologist, Industry and Academics · Experience: CSL Behring · Education: Thomas Jefferson University · Location: ..."
CSL,"Saartje Vansteenkiste - Executive Director, Clinical Portfolio ...",https://www.linkedin.com/in/saartje-vansteenkiste-8b00296,"Saartje Vansteenkiste. Executive Director, Clinical Portfolio Execution. CSL KU Leuven. Bethesda, Maryland, United States."
CSL,"Michael • Larbig, MD PhD - Executive Director, Global Clinical ...",https://www.linkedin.com/in/michael-larbig-md-phd-541a7043/?originalSubdomain=ch,"Executive Director, Global Clinical Program Leader, Respiratory · Dedicated ... CSL · Education: Children's Hospital, Hanover Medical School, Germany ..."
CSL,Alison Schmidt - Associate Director R&D QA Clinical Trial Material ...,https://www.linkedin.com/in/alisonschmidt,Associate Director R&D Product Development Quality Clinical Trial Material at CSL Seqirus · Objective <br>To work in a challenging environment that ...
CSL,"Carolyn Simon - Associate Director, Adaptive Clinical Trial ...",https://www.linkedin.com/in/carolyn-simon-99312661,Responsible for monitoring emerging technologies and evaluating risk/benefit for implementation in CSL trials and fit for purpose for Programs/Therapeutic Areas ...
CSL,"Jeanine (Jem) Jochems - Associate Director, Clinical Pharmacology ...",https://www.linkedin.com/in/jem-jochems,"Associate Director, Clinical Pharmacology at CSL Behring · Experience: CSL Behring · Education: University of Pennsylvania · Location: Norristown · 409 ..."
CSL,"Thomas Mingot - Director, Clinical Research and Development ...",https://www.linkedin.com/in/thomas-mingot-3978114,"Director, Clinical Research and Development at CSL Behring · Experience: CSL Behring · Location: King of Prussia · 1 connection on LinkedIn."
CSL,"Mary Ellen Ruzycky - Director, Clinical Development Operations - CSL",https://www.linkedin.com/in/mary-ellen-ruzycky-022a0b4,"Director, Clinical Development Operations, CSL · Clinical Research Professional who has successfully led global teams in conducting Phase II-IV clinical ..."
CSL,"Angela Frater - Director, Clinical Portfolio Execution - CSL | LinkedIn",https://www.linkedin.com/in/angela-frater-b51b053,"Director, Clinical Portfolio Execution · Experience: CSL · Education: Hunter College · Location: New Smyrna Beach · 483 connections on LinkedIn."
Bristol-Myers Squibb,"Sebella Miller - Head, Clinical Operations - USA (Snr. Director ...",https://www.linkedin.com/in/sebella-miller-657389a,"Head, Clinical Operations - USA · Experience: Bristol Myers Squibb · Education: Liverpool John Moores University · Location: Princeton · 500+ connections on ..."
Bristol-Myers Squibb,Yadira Muniz - Sr Director Clinical QC - Bristol Myers Squibb,https://www.linkedin.com/in/yadira-muniz-77bbb01b,Senior Director Clinical QC at Cell Therapy Bristol-Myers Squibb · Responsible for maintaining the Quality Systems frame work to ensure the Site compliance ...
Bristol-Myers Squibb,"Stacey Panfil - Associate Director, Clinical Data Acquisition - Bristol ...",https://www.linkedin.com/in/stacey-panfil-8b140276,"Associate Director, Clinical Data Acquisition at Bristol Myers Squibb · Experience: Bristol Myers Squibb · Education: Delaware Valley College · Location: ..."
Bristol-Myers Squibb,Agata Ptaszynska - Group Director - Global Clinical Research ...,https://www.linkedin.com/in/agata-ptaszynska-3476019a,Group Director - Global Clinical Research at Bristol-Myers Squibb · Experience: Bristol-Myers Squibb · Education: Hautes Etudes Commerciales (Groupe HEC) ...
Bristol-Myers Squibb,Dan Crosby - Executive Director Clinical Supplies Program ...,https://www.linkedin.com/in/dan-crosby-469a4b4,Executive Director Clinical Supplies Program Leadership at Bristol Myers Squibb · Experience: Bristol Myers Squibb · Education: University of Connecticut ...
Bristol-Myers Squibb,"Boris Hawryluk - Associate Director | Product Manager, Clinical ...",https://www.linkedin.com/in/boris-hawryluk,"Associate Director | Product Manager, Clinical Development IT · BUSINESS CHANGE LEADER AND AUTOMATOR ... Bristol Myers Squibb · Education: Drexel University · ..."
Bristol-Myers Squibb,"Jennifer P. - Director, Clinical Capabilities Lead - Bristol Myers Squibb",https://www.linkedin.com/in/jennifer-p-19b9291,"Director, Clinical Capabilities Lead, Clinical Center of Excellence, Bristol Myers Squibb · Experience: Bristol Myers Squibb · Education: University of ..."
Bristol-Myers Squibb,"Priya Malini DNP, RN,MBA - Associate Director, Senior Clinical ...",https://www.linkedin.com/in/priya-malini-dnp-rn-mba-035331a,"Associate Director, Senior Clinical Scientist, Hematology/Oncology Global Drug Development . · Experience: Bristol Myers Squibb · Education: Rutgers ..."
Bristol-Myers Squibb,"Tuba B. - Senior Director, Clinical Capabilities Lead, Clinical Center ...",https://www.linkedin.com/in/tuba-b-6b74a33,"Senior Director, Clinical Capabilities Lead, Clinical Center of Excellence at Bristol Myers Squibb · Experience: Bristol Myers Squibb · Education: ..."
Bristol-Myers Squibb,"Brian B. - Director, Veeva Platforms - Clinical Domain - Bristol Myers ...",https://www.linkedin.com/in/brian-b-0555223,"Experience: Bristol Myers Squibb · Location: Greater Philadelphia · 500+ connections on LinkedIn ... Associate Director, Medical and Clinical Domain Lead."
Gilead Science,"Benedetta Massetto - Associate Director, Clinical Research in Liver ...",https://www.linkedin.com/in/benedetta-massetto-54b7b140,"Associate Director, Clinical Research in Liver Disease Therapeutic Area presso Gilead Science ... Medical Manager. Roche Pharmaceuticals. Feb 2007 - Sep 2011 ..."
Gilead Science,Nita Whyte - Clinical Records Associate - Gilead Science Inc ...,https://www.linkedin.com/in/nitawhyte,"... Gilead Science Inc. · Education: Centenary College · Location: Parsippany ... Working with Project Manager, led and contributed to the preparation and ..."
Gilead Science,"Vinicius Vieira - Medical Director, Clinical Development, Paediatric ...",https://ie.linkedin.com/in/viniciusavieira/en?trk=public_profile_locale-url,"Senior Director, Pediatric Franchise Global Regulatory Lead - Paediatric Center of Excellence at Gilead Science. Dublin · Connect · Benedetta Massetto, MD, PhD."
Gilead Science,Lori Williams - Clinical Account Manager - Sonablate Corp | LinkedIn,https://www.linkedin.com/in/lori-williams-9459248,"Central Region Director. HealthSTAR CES. Sep 2014 - 2016 2 years. Responsible for managing a team of Clinical Educators supporting HCV for Gilead Science, Inc."
Gilead Science,"Chinwe Obianwu MPH, MSW - Clinical Social Worker, Case ...",https://www.linkedin.com/in/chinwe-obianwu-mph-msw-15181229,"Experience · Clinical Social Worker, Case Management - Emergency Room · Executive Director of Public Health Programs · Project Director of Gilead Science, Inc."
Gilead Science,Wendy Mendoza - Clinical Research Coordinator - Segal Trials ...,https://www.linkedin.com/in/wendy-mendoza-5612a2136,"Clinical Research Coordinator · Experience: Segal Trials · Location: United States · 7 connections on LinkedIn. View Wendy Mendoza's profile on LinkedIn, ..."
Gilead Science,"Jonathan Brown, Ph.D. - Senior Clinical Scientist - Abiomed | LinkedIn",https://www.linkedin.com/in/jybrown12,Senior Clinical Scientist at Abiomed · Experience: Abiomed · Education: Tufts University · Location: Greater Boston · 147 connections on LinkedIn.
Gilead Science,EMILY KENEEMA - Clinical Research Associate - UVRI-IAVI HIV ...,https://ug.linkedin.com/in/emily-keneema-9529a819b,"(Sponsor Gilead Science, Inc.) Roles: • Working together with the study PI ... Medical clinical officer. Tororo hospital. Jul 2008 - Mar 2016 7 years 9 ..."
Gilead Science,Lorraine Butler - Clinical Leader Charge - Steward Norwood | LinkedIn,https://www.linkedin.com/in/lorraine-butler-169b85120,Clinical Leader Charge at Steward Norwood · Experience: Steward Norwood · Location: Norwood · 1 connection on LinkedIn. View Lorraine Butler's profile on ...
Gilead Science,"Olena Datsenko - Medical Safety Specialist, MD PhD - Global ...",https://sk.linkedin.com/in/olena-datsenko-171120236,"Falk Pharma GmbH, Eli Lilly, Gilead Science, Janssen Research & Development, Pfizer, Roche, Takeda Pharmaceutical. ➺ Enabled the site to become one of the ..."
GlaxoSmithKline,"Jill Wolford - Director, Study Management, Global Clinical ...",https://www.linkedin.com/in/jill-wolford-0a8b255,"Director, Clinical Operations at GlaxoSmithKline · Experience: GlaxoSmithKline · Location: Cary · 147 connections on LinkedIn. View Jill Wolford's profile ..."
GlaxoSmithKline,Loretta Jacques - Director Clinical Development - GlaxoSmithKline ...,https://uk.linkedin.com/in/loretta-jacques-62330231,Director Clinical Development at GlaxoSmithKline · Experience: GlaxoSmithKline · Education: Presentation De la Salle Secondary School · Location: London ...
GlaxoSmithKline,"Grace Pagano - Director, Clinical Research - GlaxoSmithKline ...",https://www.linkedin.com/in/grace-pagano-a5755a15,"Director, Clinical Development at GlaxoSmithKline · Clinical research scientist with over 20 years industry experience in drug development, Phase 2 - 4, ..."
GlaxoSmithKline,"Sandra Smith - Director, Clinical Development - GlaxoSmithKline ...",https://www.linkedin.com/in/sandra-smith-0a3b409,"Director, Clinical Development at GlaxoSmithKline · Experience: GlaxoSmithKline · Location: Collegeville · 1 connection on LinkedIn."
GlaxoSmithKline,Joanne Bal - Clinical Development Director - GlaxoSmithKline ...,https://uk.linkedin.com/in/joanne-bal-4885b829,Clinical Development Director at GlaxoSmithKline · Experience: GlaxoSmithKline · Education: The Nottingham Trent University · Location: Greater Leicester ...
